ID,English,Spanish,Catalan,Portuguese,Italian,French,German,Russian,ChineseTraditional,Korean,Japanese
DSC_PisasterGiganteus,The giant sea star is covered by large white spines surrounded by blue or purple rings. It has few predators but these include sea otters and some seabirds.,"La estrella de mar gigante está cubierta por grandes espinas blancas rodeadas de anillos azules o morados. Tiene pocos depredadores, entre ellos las nutrias marinas y algunos pájaros marinos.",The giant sea star is covered by large white spines surrounded by blue or purple rings. It has few predators but these include sea otters and some seabirds.,The giant sea star is covered by large white spines surrounded by blue or purple rings. It has few predators but these include sea otters and some seabirds.,The giant sea star is covered by large white spines surrounded by blue or purple rings. It has few predators but these include sea otters and some seabirds.,The giant sea star is covered by large white spines surrounded by blue or purple rings. It has few predators but these include sea otters and some seabirds.,The giant sea star is covered by large white spines surrounded by blue or purple rings. It has few predators but these include sea otters and some seabirds.,The giant sea star is covered by large white spines surrounded by blue or purple rings. It has few predators but these include sea otters and some seabirds.,The giant sea star is covered by large white spines surrounded by blue or purple rings. It has few predators but these include sea otters and some seabirds.,The giant sea star is covered by large white spines surrounded by blue or purple rings. It has few predators but these include sea otters and some seabirds.,The giant sea star is covered by large white spines surrounded by blue or purple rings. It has few predators but these include sea otters and some seabirds.
DSC_PlectropomusLaevis,"Did you know that the juveniles of this species are mimetic of the puffer Canthigaster Valentini? As such, this species, which is inoffensive, takes the form of a dangerous one (the puffer is poisonous) to enjoy a certain level of protection.","¿Sabías que los juveniles de esta especie son miméticas a la especie de pez globo Canthigaster Valentini? De esta manera esta especie que es inofensiva se asemeja a una peligrosa, ya que el pez globo es venenoso, gozando así de cierta protección.","Did you know that the juveniles of this species are mimetic of the puffer Canthigaster Valentini? As such, this species, which is inoffensive, takes the form of a dangerous one (the puffer is poisonous) to enjoy a certain level of protection.","Did you know that the juveniles of this species are mimetic of the puffer Canthigaster Valentini? As such, this species, which is inoffensive, takes the form of a dangerous one (the puffer is poisonous) to enjoy a certain level of protection.","Did you know that the juveniles of this species are mimetic of the puffer Canthigaster Valentini? As such, this species, which is inoffensive, takes the form of a dangerous one (the puffer is poisonous) to enjoy a certain level of protection.","Did you know that the juveniles of this species are mimetic of the puffer Canthigaster Valentini? As such, this species, which is inoffensive, takes the form of a dangerous one (the puffer is poisonous) to enjoy a certain level of protection.","Did you know that the juveniles of this species are mimetic of the puffer Canthigaster Valentini? As such, this species, which is inoffensive, takes the form of a dangerous one (the puffer is poisonous) to enjoy a certain level of protection.","Did you know that the juveniles of this species are mimetic of the puffer Canthigaster Valentini? As such, this species, which is inoffensive, takes the form of a dangerous one (the puffer is poisonous) to enjoy a certain level of protection.","Did you know that the juveniles of this species are mimetic of the puffer Canthigaster Valentini? As such, this species, which is inoffensive, takes the form of a dangerous one (the puffer is poisonous) to enjoy a certain level of protection.","Did you know that the juveniles of this species are mimetic of the puffer Canthigaster Valentini? As such, this species, which is inoffensive, takes the form of a dangerous one (the puffer is poisonous) to enjoy a certain level of protection.","Did you know that the juveniles of this species are mimetic of the puffer Canthigaster Valentini? As such, this species, which is inoffensive, takes the form of a dangerous one (the puffer is poisonous) to enjoy a certain level of protection."
DSC_PocilloporaVerrucosa,"Its skeleton is sturdy and made from calcium carbonate. After its death, the skeleton will slowly break up thanks to the effect of CO₂. The calcium bicarbonate that forms will be assimilated by living corals that will use it to grow, therefore contributing to the formation of the reef.",Su esqueleto es macizo y esta compuesto de carbonato cálcico. Tras su muerte el esqueleto irá deshaciéndose poco a poco gracias a la acción del CO2. El bicarbonato cálcico que se forma será asimilado por los corales vivos que lo utilizaran para su crecimiento contribuyendo así a la formación del arrecife.,"Its skeleton is sturdy and made from calcium carbonate. After its death, the skeleton will slowly break up thanks to the effect of CO₂. The calcium bicarbonate that forms will be assimilated by living corals that will use it to grow, therefore contributing to the formation of the reef.","Its skeleton is sturdy and made from calcium carbonate. After its death, the skeleton will slowly break up thanks to the effect of CO₂. The calcium bicarbonate that forms will be assimilated by living corals that will use it to grow, therefore contributing to the formation of the reef.","Its skeleton is sturdy and made from calcium carbonate. After its death, the skeleton will slowly break up thanks to the effect of CO₂. The calcium bicarbonate that forms will be assimilated by living corals that will use it to grow, therefore contributing to the formation of the reef.","Its skeleton is sturdy and made from calcium carbonate. After its death, the skeleton will slowly break up thanks to the effect of CO₂. The calcium bicarbonate that forms will be assimilated by living corals that will use it to grow, therefore contributing to the formation of the reef.","Its skeleton is sturdy and made from calcium carbonate. After its death, the skeleton will slowly break up thanks to the effect of CO₂. The calcium bicarbonate that forms will be assimilated by living corals that will use it to grow, therefore contributing to the formation of the reef.","Its skeleton is sturdy and made from calcium carbonate. After its death, the skeleton will slowly break up thanks to the effect of CO₂. The calcium bicarbonate that forms will be assimilated by living corals that will use it to grow, therefore contributing to the formation of the reef.","Its skeleton is sturdy and made from calcium carbonate. After its death, the skeleton will slowly break up thanks to the effect of CO₂. The calcium bicarbonate that forms will be assimilated by living corals that will use it to grow, therefore contributing to the formation of the reef.","Its skeleton is sturdy and made from calcium carbonate. After its death, the skeleton will slowly break up thanks to the effect of CO₂. The calcium bicarbonate that forms will be assimilated by living corals that will use it to grow, therefore contributing to the formation of the reef.","Its skeleton is sturdy and made from calcium carbonate. After its death, the skeleton will slowly break up thanks to the effect of CO₂. The calcium bicarbonate that forms will be assimilated by living corals that will use it to grow, therefore contributing to the formation of the reef."
DSC_PodabaciaCrustacea,"Coralligenous reefs are one of the most diverse ecosystems on the planet. Reefs are the habitat of innumerable marine species, providing shelter and food.","Los arrecifes coralígenos constituyen uno de los ecosistemas más diversos del planeta. Los arrecifes son el hábitat de innumerables especies marinas, proporcionándoles refugio y alimento.","Coralligenous reefs are one of the most diverse ecosystems on the planet. Reefs are the habitat of innumerable marine species, providing shelter and food.","Coralligenous reefs are one of the most diverse ecosystems on the planet. Reefs are the habitat of innumerable marine species, providing shelter and food.","Coralligenous reefs are one of the most diverse ecosystems on the planet. Reefs are the habitat of innumerable marine species, providing shelter and food.","Coralligenous reefs are one of the most diverse ecosystems on the planet. Reefs are the habitat of innumerable marine species, providing shelter and food.","Coralligenous reefs are one of the most diverse ecosystems on the planet. Reefs are the habitat of innumerable marine species, providing shelter and food.","Coralligenous reefs are one of the most diverse ecosystems on the planet. Reefs are the habitat of innumerable marine species, providing shelter and food.","Coralligenous reefs are one of the most diverse ecosystems on the planet. Reefs are the habitat of innumerable marine species, providing shelter and food.","Coralligenous reefs are one of the most diverse ecosystems on the planet. Reefs are the habitat of innumerable marine species, providing shelter and food.","Coralligenous reefs are one of the most diverse ecosystems on the planet. Reefs are the habitat of innumerable marine species, providing shelter and food."
DSC_PodabaciaSinai,"This species is only found in the Red Sea, a sea that stretches for 450,000 km² and bathes the coasts of seven countries: Egypt, Sudan, Israel, Eritrea, Jordan, Yemen and Djibouti.","Esta especie se encuentra únicamente en el Mar Rojo, un mar que se extiende por 450.000 km² y baña las costas de 7 países: Egipto, Sudán, Israel, Eritrea, Jordania, Yemen y Yibuti.","This species is only found in the Red Sea, a sea that stretches for 450,000 km² and bathes the coasts of seven countries: Egypt, Sudan, Israel, Eritrea, Jordan, Yemen and Djibouti.","This species is only found in the Red Sea, a sea that stretches for 450,000 km² and bathes the coasts of seven countries: Egypt, Sudan, Israel, Eritrea, Jordan, Yemen and Djibouti.","This species is only found in the Red Sea, a sea that stretches for 450,000 km² and bathes the coasts of seven countries: Egypt, Sudan, Israel, Eritrea, Jordan, Yemen and Djibouti.","This species is only found in the Red Sea, a sea that stretches for 450,000 km² and bathes the coasts of seven countries: Egypt, Sudan, Israel, Eritrea, Jordan, Yemen and Djibouti.","This species is only found in the Red Sea, a sea that stretches for 450,000 km² and bathes the coasts of seven countries: Egypt, Sudan, Israel, Eritrea, Jordan, Yemen and Djibouti.","This species is only found in the Red Sea, a sea that stretches for 450,000 km² and bathes the coasts of seven countries: Egypt, Sudan, Israel, Eritrea, Jordan, Yemen and Djibouti.","This species is only found in the Red Sea, a sea that stretches for 450,000 km² and bathes the coasts of seven countries: Egypt, Sudan, Israel, Eritrea, Jordan, Yemen and Djibouti.","This species is only found in the Red Sea, a sea that stretches for 450,000 km² and bathes the coasts of seven countries: Egypt, Sudan, Israel, Eritrea, Jordan, Yemen and Djibouti.","This species is only found in the Red Sea, a sea that stretches for 450,000 km² and bathes the coasts of seven countries: Egypt, Sudan, Israel, Eritrea, Jordan, Yemen and Djibouti."
DSC_PomacanthusChrysurus,"Many species of the family Pomacanthidae have highly different appearances between their adult and juvenile phases, therefore avoiding being attacked by diminishing the degree of interspecific competition.","Muchas especies de la familia Pomacanthidae presentan una librea muy diferente entre adultos y juveniles, de esta manera éstos evitan ser atacados al disminuir el grado de competencia interespecífica.","Many species of the family Pomacanthidae have highly different appearances between their adult and juvenile phases, therefore avoiding being attacked by diminishing the degree of interspecific competition.","Many species of the family Pomacanthidae have highly different appearances between their adult and juvenile phases, therefore avoiding being attacked by diminishing the degree of interspecific competition.","Many species of the family Pomacanthidae have highly different appearances between their adult and juvenile phases, therefore avoiding being attacked by diminishing the degree of interspecific competition.","Many species of the family Pomacanthidae have highly different appearances between their adult and juvenile phases, therefore avoiding being attacked by diminishing the degree of interspecific competition.","Many species of the family Pomacanthidae have highly different appearances between their adult and juvenile phases, therefore avoiding being attacked by diminishing the degree of interspecific competition.","Many species of the family Pomacanthidae have highly different appearances between their adult and juvenile phases, therefore avoiding being attacked by diminishing the degree of interspecific competition.","Many species of the family Pomacanthidae have highly different appearances between their adult and juvenile phases, therefore avoiding being attacked by diminishing the degree of interspecific competition.","Many species of the family Pomacanthidae have highly different appearances between their adult and juvenile phases, therefore avoiding being attacked by diminishing the degree of interspecific competition.","Many species of the family Pomacanthidae have highly different appearances between their adult and juvenile phases, therefore avoiding being attacked by diminishing the degree of interspecific competition."
DSC_PomacanthusImperatorAdult,"One strategy it uses when hiding from predators in coral reefs is to present disruptive colours that change the animal’s form, helping it go unnoticed.",Una estrategia para esconderse del depredador en los arrecifes de coral  es presentar una coloración disruptiva que rompe con el contorno del animal haciendo que pase desapercibido.,"One strategy it uses when hiding from predators in coral reefs is to present disruptive colours that change the animal’s form, helping it go unnoticed.","One strategy it uses when hiding from predators in coral reefs is to present disruptive colours that change the animal’s form, helping it go unnoticed.","One strategy it uses when hiding from predators in coral reefs is to present disruptive colours that change the animal’s form, helping it go unnoticed.","One strategy it uses when hiding from predators in coral reefs is to present disruptive colours that change the animal’s form, helping it go unnoticed.","One strategy it uses when hiding from predators in coral reefs is to present disruptive colours that change the animal’s form, helping it go unnoticed.","One strategy it uses when hiding from predators in coral reefs is to present disruptive colours that change the animal’s form, helping it go unnoticed.","One strategy it uses when hiding from predators in coral reefs is to present disruptive colours that change the animal’s form, helping it go unnoticed.","One strategy it uses when hiding from predators in coral reefs is to present disruptive colours that change the animal’s form, helping it go unnoticed.","One strategy it uses when hiding from predators in coral reefs is to present disruptive colours that change the animal’s form, helping it go unnoticed."
DSC_PomacanthusImperatorJuvenile,"These fish are blue with white concentric strips. When they become adults, from two years old, they measure approximately 15 cm.",Estos peces presentan una coloración azulada con bandas blancas concéntricas y pasaran a adultos a partir de los dos años cuando tengan un tamaño aproximado de 15 cm.,"These fish are blue with white concentric strips. When they become adults, from two years old, they measure approximately 15 cm.","These fish are blue with white concentric strips. When they become adults, from two years old, they measure approximately 15 cm.","These fish are blue with white concentric strips. When they become adults, from two years old, they measure approximately 15 cm.","These fish are blue with white concentric strips. When they become adults, from two years old, they measure approximately 15 cm.","These fish are blue with white concentric strips. When they become adults, from two years old, they measure approximately 15 cm.","These fish are blue with white concentric strips. When they become adults, from two years old, they measure approximately 15 cm.","These fish are blue with white concentric strips. When they become adults, from two years old, they measure approximately 15 cm.","These fish are blue with white concentric strips. When they become adults, from two years old, they measure approximately 15 cm.","These fish are blue with white concentric strips. When they become adults, from two years old, they measure approximately 15 cm."
DSC_PomacentrusVaiuli,This species has a false eye on the rear of its body. This strategy is used to confuse predators.,"Esta especie posee un falso ojo en la parte posterior del cuerpo, estrategia que utiliza para confundir a sus depredadores ya que crea mucha confusión.",This species has a false eye on the rear of its body. This strategy is used to confuse predators.,This species has a false eye on the rear of its body. This strategy is used to confuse predators.,This species has a false eye on the rear of its body. This strategy is used to confuse predators.,This species has a false eye on the rear of its body. This strategy is used to confuse predators.,This species has a false eye on the rear of its body. This strategy is used to confuse predators.,This species has a false eye on the rear of its body. This strategy is used to confuse predators.,This species has a false eye on the rear of its body. This strategy is used to confuse predators.,This species has a false eye on the rear of its body. This strategy is used to confuse predators.,This species has a false eye on the rear of its body. This strategy is used to confuse predators.
DSC_PoritesNodifera,"This species is a coral that forms extensive structures, some of which reach more than 8 metres high and 5 metres in diameter. Even still, the growth of these corals is very slow, amounting to approximately 9 mm a year.","Estas especies son uno de los corales que forman estructuras mas extensas, alzándose algunas de ellas más de 8 metros de altitud y 5 metros de diámetro. Aún así el crecimiento de estos corales es muy lento, siendo aproximadamente de 9 mm al año.","This species is a coral that forms extensive structures, some of which reach more than 8 metres high and 5 metres in diameter. Even still, the growth of these corals is very slow, amounting to approximately 9 mm a year.","This species is a coral that forms extensive structures, some of which reach more than 8 metres high and 5 metres in diameter. Even still, the growth of these corals is very slow, amounting to approximately 9 mm a year.","This species is a coral that forms extensive structures, some of which reach more than 8 metres high and 5 metres in diameter. Even still, the growth of these corals is very slow, amounting to approximately 9 mm a year.","This species is a coral that forms extensive structures, some of which reach more than 8 metres high and 5 metres in diameter. Even still, the growth of these corals is very slow, amounting to approximately 9 mm a year.","This species is a coral that forms extensive structures, some of which reach more than 8 metres high and 5 metres in diameter. Even still, the growth of these corals is very slow, amounting to approximately 9 mm a year.","This species is a coral that forms extensive structures, some of which reach more than 8 metres high and 5 metres in diameter. Even still, the growth of these corals is very slow, amounting to approximately 9 mm a year.","This species is a coral that forms extensive structures, some of which reach more than 8 metres high and 5 metres in diameter. Even still, the growth of these corals is very slow, amounting to approximately 9 mm a year.","This species is a coral that forms extensive structures, some of which reach more than 8 metres high and 5 metres in diameter. Even still, the growth of these corals is very slow, amounting to approximately 9 mm a year.","This species is a coral that forms extensive structures, some of which reach more than 8 metres high and 5 metres in diameter. Even still, the growth of these corals is very slow, amounting to approximately 9 mm a year."
DSC_PoritesProfundus,"Porites are the most common coral to be found in reefs. Their name comes from the Latin ‘porus’, which is owed to the large number of pores visible on the surface of their skeletons.","Los porites son el coral más común que puede encontrarse en los arrecifes. Su nombre proviene del latín (porus), debido a la gran cantidad de poros que podemos observar en la superficie de su esqueleto.","Porites are the most common coral to be found in reefs. Their name comes from the Latin ‘porus’, which is owed to the large number of pores visible on the surface of their skeletons.","Porites are the most common coral to be found in reefs. Their name comes from the Latin ‘porus’, which is owed to the large number of pores visible on the surface of their skeletons.","Porites are the most common coral to be found in reefs. Their name comes from the Latin ‘porus’, which is owed to the large number of pores visible on the surface of their skeletons.","Porites are the most common coral to be found in reefs. Their name comes from the Latin ‘porus’, which is owed to the large number of pores visible on the surface of their skeletons.","Porites are the most common coral to be found in reefs. Their name comes from the Latin ‘porus’, which is owed to the large number of pores visible on the surface of their skeletons.","Porites are the most common coral to be found in reefs. Their name comes from the Latin ‘porus’, which is owed to the large number of pores visible on the surface of their skeletons.","Porites are the most common coral to be found in reefs. Their name comes from the Latin ‘porus’, which is owed to the large number of pores visible on the surface of their skeletons.","Porites are the most common coral to be found in reefs. Their name comes from the Latin ‘porus’, which is owed to the large number of pores visible on the surface of their skeletons.","Porites are the most common coral to be found in reefs. Their name comes from the Latin ‘porus’, which is owed to the large number of pores visible on the surface of their skeletons."
DSC_PriacanthusHamrur,"Did you know that the species that live in deep waters or caves where light is scarce are usually red in colour? Consequently, they avoid being seen: red is the first colour to disappear as the light shaft penetrates the water column.","¿Sabías que las especies que viven en aguas más profundas o cuevas donde escasea la luz suelen ser de color rojizo? De esta manera evitan a ser vistos, puesto que el rojo es el color que primero se pierde a medida que el haz de luz penetran en la columna de agua.","Did you know that the species that live in deep waters or caves where light is scarce are usually red in colour? Consequently, they avoid being seen: red is the first colour to disappear as the light shaft penetrates the water column.","Did you know that the species that live in deep waters or caves where light is scarce are usually red in colour? Consequently, they avoid being seen: red is the first colour to disappear as the light shaft penetrates the water column.","Did you know that the species that live in deep waters or caves where light is scarce are usually red in colour? Consequently, they avoid being seen: red is the first colour to disappear as the light shaft penetrates the water column.","Did you know that the species that live in deep waters or caves where light is scarce are usually red in colour? Consequently, they avoid being seen: red is the first colour to disappear as the light shaft penetrates the water column.","Did you know that the species that live in deep waters or caves where light is scarce are usually red in colour? Consequently, they avoid being seen: red is the first colour to disappear as the light shaft penetrates the water column.","Did you know that the species that live in deep waters or caves where light is scarce are usually red in colour? Consequently, they avoid being seen: red is the first colour to disappear as the light shaft penetrates the water column.","Did you know that the species that live in deep waters or caves where light is scarce are usually red in colour? Consequently, they avoid being seen: red is the first colour to disappear as the light shaft penetrates the water column.","Did you know that the species that live in deep waters or caves where light is scarce are usually red in colour? Consequently, they avoid being seen: red is the first colour to disappear as the light shaft penetrates the water column.","Did you know that the species that live in deep waters or caves where light is scarce are usually red in colour? Consequently, they avoid being seen: red is the first colour to disappear as the light shaft penetrates the water column."
DSC_ProcambarusAlleni,"This species of crab lives in muddy riverbeds where there is much vegetation in which it builds its shelters. It is highly territorial with those of the same species, especially during breeding season, fighting to attract the maximum number of females to its den.","Esta especie de cangrejo habita en lechos fangosos donde hay mucha vegetación en la que construye sus refugios. Es muy territorial con los de su misma especie, sobre todo en época de cría, luchando para atraer el número máximo de hembras a su refugio. ","This species of crab lives in muddy riverbeds where there is much vegetation in which it builds its shelters. It is highly territorial with those of the same species, especially during breeding season, fighting to attract the maximum number of females to its den.","This species of crab lives in muddy riverbeds where there is much vegetation in which it builds its shelters. It is highly territorial with those of the same species, especially during breeding season, fighting to attract the maximum number of females to its den.","This species of crab lives in muddy riverbeds where there is much vegetation in which it builds its shelters. It is highly territorial with those of the same species, especially during breeding season, fighting to attract the maximum number of females to its den.","This species of crab lives in muddy riverbeds where there is much vegetation in which it builds its shelters. It is highly territorial with those of the same species, especially during breeding season, fighting to attract the maximum number of females to its den.","This species of crab lives in muddy riverbeds where there is much vegetation in which it builds its shelters. It is highly territorial with those of the same species, especially during breeding season, fighting to attract the maximum number of females to its den.","This species of crab lives in muddy riverbeds where there is much vegetation in which it builds its shelters. It is highly territorial with those of the same species, especially during breeding season, fighting to attract the maximum number of females to its den.","This species of crab lives in muddy riverbeds where there is much vegetation in which it builds its shelters. It is highly territorial with those of the same species, especially during breeding season, fighting to attract the maximum number of females to its den.","This species of crab lives in muddy riverbeds where there is much vegetation in which it builds its shelters. It is highly territorial with those of the same species, especially during breeding season, fighting to attract the maximum number of females to its den.","This species of crab lives in muddy riverbeds where there is much vegetation in which it builds its shelters. It is highly territorial with those of the same species, especially during breeding season, fighting to attract the maximum number of females to its den."
DSC_ProtoreasterNodosus,"This sea species lives on sand sea beds. Years ago it was highly abundant in Malaysia but today, due to overfishing, its presence has decreased greatly to such an extent that it is now a protected species. It has been on the red list of species in danger of extinction.","Esta especie de mar vive en fondos arenosos, hace años era muy abundante en Malasia. Actualmente debido a la sobrepesca su presencia ha disminuido mucho pasando a ser una especie protegida y ha estar en la lista roja de especies en peligro de extinción.","This sea species lives on sand sea beds. Years ago it was highly abundant in Malaysia but today, due to overfishing, its presence has decreased greatly to such an extent that it is now a protected species. It has been on the red list of species in danger of extinction.","This sea species lives on sand sea beds. Years ago it was highly abundant in Malaysia but today, due to overfishing, its presence has decreased greatly to such an extent that it is now a protected species. It has been on the red list of species in danger of extinction.","This sea species lives on sand sea beds. Years ago it was highly abundant in Malaysia but today, due to overfishing, its presence has decreased greatly to such an extent that it is now a protected species. It has been on the red list of species in danger of extinction.","This sea species lives on sand sea beds. Years ago it was highly abundant in Malaysia but today, due to overfishing, its presence has decreased greatly to such an extent that it is now a protected species. It has been on the red list of species in danger of extinction.","This sea species lives on sand sea beds. Years ago it was highly abundant in Malaysia but today, due to overfishing, its presence has decreased greatly to such an extent that it is now a protected species. It has been on the red list of species in danger of extinction.","This sea species lives on sand sea beds. Years ago it was highly abundant in Malaysia but today, due to overfishing, its presence has decreased greatly to such an extent that it is now a protected species. It has been on the red list of species in danger of extinction.","This sea species lives on sand sea beds. Years ago it was highly abundant in Malaysia but today, due to overfishing, its presence has decreased greatly to such an extent that it is now a protected species. It has been on the red list of species in danger of extinction.","This sea species lives on sand sea beds. Years ago it was highly abundant in Malaysia but today, due to overfishing, its presence has decreased greatly to such an extent that it is now a protected species. It has been on the red list of species in danger of extinction.","This sea species lives on sand sea beds. Years ago it was highly abundant in Malaysia but today, due to overfishing, its presence has decreased greatly to such an extent that it is now a protected species. It has been on the red list of species in danger of extinction."
DSC_PseudanthiasPleurotaenia,"This species usually forms groups, among which there is only one male while the rest are females. When the male dies, one of the females (usually the largest) takes the place of the male.","Esta especie suele formar agrupaciones entre las cuales sólo hay un macho y el resto son hembras. Cuando el macho muere, una de las hembras, en la mayoría de casos la de mayor tamaño, ocupa el lugar del macho.","This species usually forms groups, among which there is only one male while the rest are females. When the male dies, one of the females (usually the largest) takes the place of the male.","This species usually forms groups, among which there is only one male while the rest are females. When the male dies, one of the females (usually the largest) takes the place of the male.","This species usually forms groups, among which there is only one male while the rest are females. When the male dies, one of the females (usually the largest) takes the place of the male.","This species usually forms groups, among which there is only one male while the rest are females. When the male dies, one of the females (usually the largest) takes the place of the male.","This species usually forms groups, among which there is only one male while the rest are females. When the male dies, one of the females (usually the largest) takes the place of the male.","This species usually forms groups, among which there is only one male while the rest are females. When the male dies, one of the females (usually the largest) takes the place of the male.","This species usually forms groups, among which there is only one male while the rest are females. When the male dies, one of the females (usually the largest) takes the place of the male.","This species usually forms groups, among which there is only one male while the rest are females. When the male dies, one of the females (usually the largest) takes the place of the male.","This species usually forms groups, among which there is only one male while the rest are females. When the male dies, one of the females (usually the largest) takes the place of the male."
DSC_PygoplitesDiacanthusAdult,"In many species of the family Pomacanthidae, such as Pygoplites Diacanthus, the juvenile fish and adult fish are totally different with distinctive colours and patterns.","En muchas especies del la familia de los Pomacanthidae, como los Pygoplites Diacanthus, los juveniles y adultos son totalmente distintos, ya que presentan colores y patrones muy diferentes.","In many species of the family Pomacanthidae, such as Pygoplites Diacanthus, the juvenile fish and adult fish are totally different with distinctive colours and patterns.","In many species of the family Pomacanthidae, such as Pygoplites Diacanthus, the juvenile fish and adult fish are totally different with distinctive colours and patterns.","In many species of the family Pomacanthidae, such as Pygoplites Diacanthus, the juvenile fish and adult fish are totally different with distinctive colours and patterns.","In many species of the family Pomacanthidae, such as Pygoplites Diacanthus, the juvenile fish and adult fish are totally different with distinctive colours and patterns.","In many species of the family Pomacanthidae, such as Pygoplites Diacanthus, the juvenile fish and adult fish are totally different with distinctive colours and patterns.","In many species of the family Pomacanthidae, such as Pygoplites Diacanthus, the juvenile fish and adult fish are totally different with distinctive colours and patterns.","In many species of the family Pomacanthidae, such as Pygoplites Diacanthus, the juvenile fish and adult fish are totally different with distinctive colours and patterns.","In many species of the family Pomacanthidae, such as Pygoplites Diacanthus, the juvenile fish and adult fish are totally different with distinctive colours and patterns.","In many species of the family Pomacanthidae, such as Pygoplites Diacanthus, the juvenile fish and adult fish are totally different with distinctive colours and patterns."
DSC_RadianthuMagnificas,"This anemone maintains a mutual relationship with clownfish, prawns and other types of fish. Animals receive protection among its stinging tentacles and the anemone is kept clean and obtains food.","Esta anémona mantiene una relación de mutualismo con peces payaso, gambas y otro tipo de peces. Los animales obtienen protección entre sus tentáculos urticantes y la anémona se mantiene limpia y obtiene alimento.","This anemone maintains a mutual relationship with clownfish, prawns and other types of fish. Animals receive protection among its stinging tentacles and the anemone is kept clean and obtains food.","This anemone maintains a mutual relationship with clownfish, prawns and other types of fish. Animals receive protection among its stinging tentacles and the anemone is kept clean and obtains food.","This anemone maintains a mutual relationship with clownfish, prawns and other types of fish. Animals receive protection among its stinging tentacles and the anemone is kept clean and obtains food.","This anemone maintains a mutual relationship with clownfish, prawns and other types of fish. Animals receive protection among its stinging tentacles and the anemone is kept clean and obtains food.","This anemone maintains a mutual relationship with clownfish, prawns and other types of fish. Animals receive protection among its stinging tentacles and the anemone is kept clean and obtains food.","This anemone maintains a mutual relationship with clownfish, prawns and other types of fish. Animals receive protection among its stinging tentacles and the anemone is kept clean and obtains food.","This anemone maintains a mutual relationship with clownfish, prawns and other types of fish. Animals receive protection among its stinging tentacles and the anemone is kept clean and obtains food.","This anemone maintains a mutual relationship with clownfish, prawns and other types of fish. Animals receive protection among its stinging tentacles and the anemone is kept clean and obtains food.","This anemone maintains a mutual relationship with clownfish, prawns and other types of fish. Animals receive protection among its stinging tentacles and the anemone is kept clean and obtains food."
DSC_RimellopsisPowisii,The majority of gastropods have eyes at the base of cephalic tentacles. Sometimes they are simple ocelli while others are complex eyes and they can be compared with those of fish.,La gran mayoría de los gasterópodos tienen ojos en la base de los tentáculos cefálicos. A veces son ocelos simples mientras que otros son ojos son complejos y se pueden comparar con los de los peces.,The majority of gastropods have eyes at the base of cephalic tentacles. Sometimes they are simple ocelli while others are complex eyes and they can be compared with those of fish.,The majority of gastropods have eyes at the base of cephalic tentacles. Sometimes they are simple ocelli while others are complex eyes and they can be compared with those of fish.,The majority of gastropods have eyes at the base of cephalic tentacles. Sometimes they are simple ocelli while others are complex eyes and they can be compared with those of fish.,The majority of gastropods have eyes at the base of cephalic tentacles. Sometimes they are simple ocelli while others are complex eyes and they can be compared with those of fish.,The majority of gastropods have eyes at the base of cephalic tentacles. Sometimes they are simple ocelli while others are complex eyes and they can be compared with those of fish.,The majority of gastropods have eyes at the base of cephalic tentacles. Sometimes they are simple ocelli while others are complex eyes and they can be compared with those of fish.,The majority of gastropods have eyes at the base of cephalic tentacles. Sometimes they are simple ocelli while others are complex eyes and they can be compared with those of fish.,The majority of gastropods have eyes at the base of cephalic tentacles. Sometimes they are simple ocelli while others are complex eyes and they can be compared with those of fish.,The majority of gastropods have eyes at the base of cephalic tentacles. Sometimes they are simple ocelli while others are complex eyes and they can be compared with those of fish.
